Date,Confirmed,Recovered,Deaths,Day_deaths,Day_confirmed,Day_recovered,Rt,Rt2,Rate_conf,Rate_ill,Region,Remaining_ill,MA7_dayconfirmed,MA14_dayconfirmed,MA7_remaining_ill,MA14_remaining_ill,Change_dayconf,Change_remill
2020-04-29,154,37,3,0,4,5,3.182,1.253,0.15493113612813006,0.12933821944384566,Адыгея,114,5.857142857142857,9.071428571428571,97.14285714285714,82.92857142857143,-4,-1
2020-04-30,163,48,3,0,9,11,1.381,1.258,0.15305451745572687,0.11939534784555358,Адыгея,112,7.0,8.571428571428571,101.85714285714286,89.0,5,-2
2020-05-01,165,48,3,0,2,0,0.821,1.234,0.1441916963060709,0.1139475841113088,Адыгея,114,6.857142857142857,6.142857142857143,106.42857142857143,92.71428571428571,-7,2
2020-05-02,168,49,5,2,3,1,0.545,1.193,0.1354248956099763,0.10573275582225768,Адыгея,114,7.0,6.0,110.71428571428571,96.07142857142857,1,0
2020-05-03,178,76,6,1,10,27,0.686,1.162,0.13215826323253171,0.08221430528912031,Адыгея,96,6.285714285714286,6.214285714285714,110.28571428571429,97.64285714285714,7,-18
2020-05-04,185,98,6,0,7,22,0.759,1.143,0.12735082743618692,0.06437921743484584,Адыгея,81,6.142857142857143,6.071428571428571,106.57142857142857,97.57142857142857,-3,-15
2020-05-05,190,107,7,1,5,9,1.087,1.141,0.12228873012808135,0.05669357124740776,Адыгея,76,5.714285714285714,5.857142857142857,101.0,96.92857142857143,-2,-5
2020-05-06,202,107,7,0,12,0,1.889,1.162,0.1217388159996143,0.061510502219270964,Адыгея,88,6.857142857142857,6.357142857142857,97.28571428571429,97.21428571428571,7,12
2020-05-07,206,114,7,0,4,7,1.167,1.162,0.11627906976744186,0.05601982442727968,Адыгея,85,6.142857142857143,6.571428571428571,93.42857142857143,97.64285714285714,-8,-3
2020-05-08,212,114,7,0,6,0,1.227,1.164,0.11285059539335353,0.05704327766912391,Адыгея,91,6.714285714285714,6.785714285714286,90.14285714285714,98.28571428571429,2,6
2020-05-09,220,140,7,0,8,26,1.2,1.165,0.11073305280959955,0.04426039664591076,Адыгея,73,7.428571428571429,7.214285714285714,84.28571428571429,97.5,2,-18
2020-05-10,224,173,7,0,4,33,0.647,1.142,0.10682537865781543,0.025365055024875047,Адыгея,44,6.571428571428571,6.428571428571429,76.85714285714286,93.57142857142857,-4,-29
2020-05-11,241,173,7,0,17,0,1.25,1.146,0.10888029492554575,0.03397685118139183,Адыгея,61,8.0,7.071428571428571,74.0,90.28571428571429,13,17
2020-05-12,252,184,7,0,11,11,1.481,1.157,0.10850703788704073,0.03268761889451545,Адыгея,61,8.857142857142858,7.285714285714286,71.85714285714286,86.42857142857143,-6,0
